					
1046	2022	128000	131300	259300	2023-02-01
1046	2023	128000	131300	259300	2023-12-18
1048	2020	0	4100	4100	2023-02-01
1048	2021	0	4400	4400	2023-02-01
1048	2022	0	4400	4400	2023-02-01
1048	2023	0	4400	4400	2023-12-18
1049	2020	28800	132700	161500	2023-02-01
1049	2021	31100	161400	192500	2023-02-01
1049	2022	31100	161400	192500	2023-02-01
1049	2023	31100	161400	192500	2023-12-18
105	2020	219000	249200	468200	2023-02-01
105	2021	236100	274300	510400	2023-02-01
105	2022	236100	274300	510400	2023-02-01
105	2023	236100	274300	510400	2023-12-18
1051	2020	66800	114100	180900	2023-02-01
1051	2021	73600	147200	220800	2023-02-01
1051	2022	73600	147200	220800	2023-02-01
1051	2023	73600	147200	220800	2023-12-18
1052	2020	73500	94100	167600	2023-02-01
1052	2021	118300	136000	254300	2023-02-01
1052	2022	118300	136000	254300	2023-02-01
1052	2023	118300	136100	254400	2023-12-18
1053	2020	779800	366200	1146000	2023-02-01
1053	2021	859100	328400	1187500	2023-02-01
1053	2022	859100	328400	1187500	2023-02-01
1053	2023	859100	327700	1186800	2023-12-18
1054	2020	1158900	417200	1576100	2023-02-01
1054	2021	1616600	469200	2085800	2023-02-01
1054	2022	1622000	407700	2029700	2023-02-01
1054	2023	1622000	407500	2029500	2023-12-18
1055	2020	0	16900	16900	2023-02-01
1055	2021	0	16900	16900	2023-02-01
1055	2022	0	16900	16900	2023-02-01
1055	2023	0	16800	16800	2023-12-18
1057	2020	0	1700	1700	2023-02-01
1057	2021	0	1700	1700	2023-02-01
1057	2022	0	1700	1700	2023-02-01
1057	2023	0	1800	1800	2023-12-18
1058	2020	8900	12400	21300	2023-02-01
1058	2021	9400	17000	26400	2023-02-01
1058	2022	9400	17000	26400	2023-02-01
1058	2023	9400	16900	26300	2023-12-18
106	2020	1164400	388300	1552700	2023-02-01
106	2021	1421000	488300	1909300	2023-02-01
106	2022	1421000	488300	1909300	2023-02-01
106	2023	1421000	488300	1909300	2023-12-18
1060	2020	766000	147900	913900	2023-02-01
1060	2021	952200	193100	1145300	2023-02-01
1060	2022	952200	193100	1145300	2023-02-01
1060	2023	952200	193100	1145300	2023-12-18
1061	2020	123300	155500	278800	2023-02-01
1061	2021	132200	194200	326400	2023-02-01
1061	2022	132200	194200	326400	2023-02-01
1061	2023	132200	194200	326400	2023-12-18
1064	2020	492900	121100	614000	2023-02-01
1064	2021	536700	155500	692200	2023-02-01
1064	2022	536700	155500	692200	2023-02-01
1064	2023	536700	155400	692100	2023-12-18
1068	2020	607300	148600	755900	2023-02-01
1068	2021	620900	192600	813500	2023-02-01
1068	2022	620900	192600	813500	2023-02-01
1068	2023	620900	193300	814200	2023-12-18
1069	2020	0	1600	1600	2023-02-01
1069	2021	0	1600	1600	2023-02-01
1069	2022	0	1600	1600	2023-02-01
1069	2023	0	1600	1600	2023-12-18
107	2020	340500	233900	574400	2023-02-01
107	2021	359500	263700	623200	2023-02-01
107	2022	359500	263700	623200	2023-02-01
107	2023	359500	263700	623200	2023-12-18
1070	2020	48800	134300	183100	2023-02-01
1070	2021	62100	169800	231900	2023-02-01
1070	2022	62100	169800	231900	2023-02-01
1070	2023	62100	169800	231900	2023-12-18
1071	2020	452100	106500	558600	2023-02-01
1071	2021	496200	139200	635400	2023-02-01
1071	2022	496200	139200	635400	2023-02-01
1071	2023	496200	139200	635400	2023-12-18
1076	2020	0	5300	5300	2023-02-01
1076	2021	0	5300	5300	2023-02-01
1076	2022	0	5300	5300	2023-02-01
1076	2023	0	5100	5100	2023-12-18
1077	2020	0	30700	30700	2023-02-01
1077	2021	0	30700	30700	2023-02-01
1077	2022	0	30700	30700	2023-02-01
1077	2023	0	29800	29800	2023-12-18
1078	2020	166600	82200	248800	2023-02-01
1078	2021	200900	103900	304800	2023-02-01
1078	2022	200900	103900	304800	2023-02-01
1078	2023	200900	103900	304800	2023-12-18
1079	2020	0	100	100	2023-02-01
1079	2021	0	100	100	2023-02-01
1079	2022	0	100	100	2023-02-01
1079	2023	0	100	100	2023-12-18
1081	2020	0	100	100	2023-02-01
1081	2021	0	100	100	2023-02-01
1081	2022	0	100	100	2023-02-01
1081	2023	0	100	100	2023-12-18
1082	2020	49500	72100	121600	2023-02-01
1082	2021	33700	95900	129600	2023-02-01
1082	2022	33700	95900	129600	2023-02-01
1082	2023	33700	95900	129600	2023-12-18
1083	2020	0	3900	3900	2023-02-01
1083	2021	0	3900	3900	2023-02-01
1083	2022	0	3900	3900	2023-02-01
1083	2023	0	4000	4000	2023-12-18
1084	2020	0	100	100	2023-02-01
1084	2021	0	100	100	2023-02-01
1084	2022	0	100	100	2023-02-01
1084	2023	0	100	100	2023-12-18
1085	2020	0	1300	1300	2023-02-01
1085	2021	0	1300	1300	2023-02-01
1085	2022	0	1300	1300	2023-02-01
1085	2023	0	1400	1400	2023-12-18
1087	2020	0	68100	68100	2023-02-01
1087	2021	0	83500	83500	2023-02-01
1087	2022	0	83500	83500	2023-02-01
1087	2023	0	83500	83500	2023-12-18
1091	2020	76500	99500	176000	2023-02-01
1091	2021	89200	145200	234400	2023-02-01
1091	2022	80800	145200	226000	2023-02-01
1091	2023	80800	145200	226000	2023-12-18
1092	2020	308900	125600	434500	2023-02-01
1092	2021	309500	161300	470800	2023-02-01
1092	2022	309500	161300	470800	2023-02-01
1092	2023	309500	161300	470800	2023-12-18
1093	2020	0	113400	113400	2023-02-01
1093	2021	0	139200	139200	2023-02-01
1093	2022	0	139200	139200	2023-02-01
1093	2023	0	139200	139200	2023-12-18
1094	2020	161200	186300	347500	2023-02-01
1094	2021	179900	240600	420500	2023-02-01
1094	2022	179900	240600	420500	2023-02-01
1094	2023	179900	240600	420500	2023-12-18
1096	2020	1186300	299800	1486100	2023-02-01
1096	2021	1543900	319000	1862900	2023-02-01
1096	2022	1589900	319000	1908900	2023-02-01
1096	2023	1589900	318800	1908700	2023-12-18
1097	2020	0	900	900	2023-02-01
1097	2021	0	900	900	2023-02-01
1097	2022	0	900	900	2023-02-01
1097	2023	0	900	900	2023-12-18
1098	2020	0	1800	1800	2023-02-01
1098	2021	0	1800	1800	2023-02-01
1098	2022	0	1800	1800	2023-02-01
1098	2023	0	1700	1700	2023-12-18
1099	2020	190800	109900	300700	2023-02-01
1099	2021	237600	194800	432400	2023-02-01
1099	2022	257600	194800	452400	2023-02-01
1099	2023	269700	194800	464500	2023-12-18
1100	2020	0	400	400	2023-02-01
1100	2021	0	400	400	2023-02-01
1100	2022	0	400	400	2023-02-01
1100	2023	0	300	300	2023-12-18
1101	2020	157500	86200	243700	2023-02-01
1101	2021	176500	127400	303900	2023-02-01
1101	2022	176500	127400	303900	2023-02-01
1101	2023	176500	127400	303900	2023-12-18
1102	2020	79300	92900	172200	2023-02-01
1102	2021	94200	134800	229000	2023-02-01
1102	2022	94200	134800	229000	2023-02-01
1102	2023	94200	134800	229000	2023-12-18
1103	2020	0	3100	3100	2023-02-01
1103	2021	0	3100	3100	2023-02-01
1103	2022	0	3100	3100	2023-02-01
1103	2023	0	2900	2900	2023-12-18
1104	2020	527000	156600	683600	2023-02-01
1104	2021	535000	189900	724900	2023-02-01
1104	2022	535000	189900	724900	2023-02-01
1104	2023	535000	189900	724900	2023-12-18
1105	2020	498600	165900	664500	2023-02-01
1105	2021	538000	187500	725500	2023-02-01
1105	2022	538000	187500	725500	2023-02-01
1105	2023	538000	187500	725500	2023-12-18
1109	2020	600500	209100	809600	2023-02-01
1109	2021	653900	214600	868500	2023-02-01
1109	2022	653900	214600	868500	2023-02-01
1109	2023	653900	214500	868400	2023-12-18
111	2020	4000	337700	341700	2023-02-01
111	2021	4400	424700	429100	2023-02-01
111	2022	4400	424700	429100	2023-02-01
111	2023	4400	424700	429100	2023-12-18
1111	2020	0	103700	103700	2023-02-01
1111	2021	0	128800	128800	2023-02-01
1111	2022	0	128800	128800	2023-02-01
1111	2023	0	128800	128800	2023-12-18
1112	2020	161500	134800	296300	2023-02-01
1112	2021	196600	168700	365300	2023-02-01
1112	2022	196600	168700	365300	2023-02-01
1112	2023	196600	168700	365300	2023-12-18
1113	2020	46300	178700	225000	2023-02-01
1113	2021	73200	222800	296000	2023-02-01
1113	2022	73200	222800	296000	2023-02-01
1113	2023	73200	222800	296000	2023-12-18
1118	2020	195400	93200	288600	2023-02-01
1118	2021	204900	130200	335100	2023-02-01
1118	2022	204900	130200	335100	2023-02-01
1118	2023	204900	130200	335100	2023-12-18
1119	2020	0	3700	3700	2023-02-01
1119	2021	0	3700	3700	2023-02-01
1119	2022	0	3700	3700	2023-02-01
1119	2023	0	3800	3800	2023-12-18
1120	2020	336800	140600	477400	2023-02-01
1120	2021	370500	163700	534200	2023-02-01
1120	2022	370500	163700	534200	2023-02-01
1120	2023	370500	163700	534200	2023-12-18
1121	2020	195500	102800	298300	2023-02-01
1121	2021	221000	148900	369900	2023-02-01
1121	2022	221000	148900	369900	2023-02-01
1121	2023	221000	148900	369900	2023-12-18
1122	2020	10300	67100	77400	2023-02-01
1122	2021	27800	97300	125100	2023-02-01
1122	2022	27800	97300	125100	2023-02-01
1122	2023	27800	97300	125100	2023-12-18
1123	2020	14500	115400	129900	2023-02-01
1123	2021	37100	140400	177500	2023-02-01
1123	2022	37100	140400	177500	2023-02-01
1123	2023	37100	140400	177500	2023-12-18
1124	2020	120300	68900	189200	2023-02-01
1124	2021	39500	95000	134500	2023-02-01
1124	2022	39500	95000	134500	2023-02-01
1124	2023	39500	95000	134500	2023-12-18
1125	2020	12200	44600	56800	2023-02-01
1125	2021	27000	50400	77400	2023-02-01
1125	2022	27000	50400	77400	2023-02-01
1125	2023	27000	50400	77400	2023-12-18
1126	2020	168200	79300	247500	2023-02-01
1126	2021	194300	103600	297900	2023-02-01
1126	2022	194300	103600	297900	2023-02-01
1126	2023	194300	103600	297900	2023-12-18
1127	2020	39800	123100	162900	2023-02-01
1127	2021	50200	120200	170400	2023-02-01
1127	2022	50200	120200	170400	2023-02-01
1127	2023	50200	120200	170400	2023-12-18
1129	2020	0	100	100	2023-02-01
1129	2021	0	100	100	2023-02-01
1129	2022	0	100	100	2023-02-01
1129	2023	0	100	100	2023-12-18
1131	2020	30900	91200	122100	2023-02-01
1131	2021	54200	119100	173300	2023-02-01
1131	2022	54200	119100	173300	2023-02-01
1131	2023	54200	119000	173200	2023-12-18
1132	2020	529300	142800	672100	2023-02-01
1132	2021	605600	163900	769500	2023-02-01
1132	2022	605600	163900	769500	2023-02-01
1132	2023	605600	164700	770300	2023-12-18
1133	2020	85800	88100	173900	2023-02-01
1133	2021	121200	111300	232500	2023-02-01
1133	2022	121200	111300	232500	2023-02-01
1133	2023	121200	111300	232500	2023-12-18
1136	2020	68400	70500	138900	2023-02-01
1136	2021	82700	92300	175000	2023-02-01
1136	2022	82700	92300	175000	2023-02-01
1136	2023	82700	92300	175000	2023-12-18
1137	2020	12800	62700	75500	2023-02-01
1137	2021	26500	75000	101500	2023-02-01
1137	2022	26500	75000	101500	2023-02-01
1137	2023	26500	75000	101500	2023-12-18
1138	2020	32600	36700	69300	2023-02-01
1138	2021	40000	46500	86500	2023-02-01
1138	2022	40000	46500	86500	2023-02-01
1138	2023	40000	46500	86500	2023-12-18
1140	2020	211300	84300	295600	2023-02-01
1140	2021	275600	143300	418900	2023-02-01
1140	2022	233000	150300	383300	2023-02-01
1140	2023	233000	150300	383300	2023-12-18
1141	2020	0	3000	3000	2023-02-01
1141	2021	0	3300	3300	2023-02-01
1141	2022	0	3300	3300	2023-02-01
1141	2023	0	3300	3300	2023-12-18
1142	2020	61500	96900	158400	2023-02-01
1142	2021	68200	151900	220100	2023-02-01
1142	2022	252600	151900	404500	2023-02-01
1142	2023	298500	151900	450400	2023-12-18
1144	2020	395700	121000	516700	2023-02-01
1144	2021	380000	148900	528900	2023-02-01
1144	2022	380000	145800	525800	2023-02-01
1144	2023	380000	145700	525700	2023-12-18
1149	2020	127500	130200	257700	2023-02-01
1149	2021	165700	169900	335600	2023-02-01
1149	2022	164600	169900	334500	2023-02-01
1149	2023	164600	169900	334500	2023-12-18
115	2020	168500	105400	273900	2023-02-01
115	2021	221200	137700	358900	2023-02-01
115	2022	51000	123500	174500	2023-02-01
115	2023	89200	123500	212700	2023-12-18
1150	2020	217700	164100	381800	2023-02-01
1150	2021	195100	190700	385800	2023-02-01
1150	2022	195100	190700	385800	2023-02-01
1150	2023	195100	190700	385800	2023-12-18
1151	2020	0	299700	299700	2023-02-01
1151	2021	0	347500	347500	2023-02-01
1151	2022	0	347500	347500	2023-02-01
1151	2023	0	347500	347500	2023-12-18
1152	2020	0	4800	4800	2023-02-01
1152	2021	0	4800	4800	2023-02-01
1152	2022	0	4800	4800	2023-02-01
1152	2023	0	4700	4700	2023-12-18
1154	2020	0	79000	79000	2023-02-01
1154	2021	0	100400	100400	2023-02-01
1154	2022	0	100400	100400	2023-02-01
1154	2023	0	100400	100400	2023-12-18
1155	2020	0	1100	1100	2023-02-01
1155	2021	0	1100	1100	2023-02-01
1155	2022	0	1100	1100	2023-02-01
1155	2023	0	1100	1100	2023-12-18
1156	2020	333100	114000	447100	2023-02-01
1156	2021	343100	149700	492800	2023-02-01
1156	2022	343100	149700	492800	2023-02-01
1156	2023	343100	149800	492900	2023-12-18
1157	2020	87100	95500	182600	2023-02-01
1157	2021	77200	125000	202200	2023-02-01
1157	2022	77200	125100	202300	2023-02-01
1157	2023	77200	125100	202300	2023-12-18
1158	2020	0	4400	4400	2023-02-01
1158	2021	0	4400	4400	2023-02-01
1158	2022	0	4400	4400	2023-02-01
1158	2023	0	4100	4100	2023-12-18
116	2020	222400	119300	341700	2023-02-01
116	2021	249500	148200	397700	2023-02-01
116	2022	249500	148200	397700	2023-02-01
116	2023	249500	148200	397700	2023-12-18
1163	2020	0	3600	3600	2023-02-01
1163	2021	0	3600	3600	2023-02-01
1163	2022	0	3600	3600	2023-02-01
1163	2023	0	3500	3500	2023-12-18
1164	2020	0	102500	102500	2023-02-01
1164	2021	0	102500	102500	2023-02-01
1164	2022	0	102500	102500	2023-02-01
1164	2023	0	95100	95100	2023-12-18
1165	2020	57300	71800	129100	2023-02-01
1165	2021	70500	85100	155600	2023-02-01
1165	2022	70500	85100	155600	2023-02-01
1165	2023	70600	85100	155700	2023-12-18
1166	2020	191000	121100	312100	2023-02-01
1166	2021	182400	154900	337300	2023-02-01
1166	2022	182400	154900	337300	2023-02-01
1166	2023	185000	154900	339900	2023-12-18
1167	2020	132500	111500	244000	2023-02-01
1167	2021	154000	142600	296600	2023-02-01
1167	2022	154000	142600	296600	2023-02-01
1167	2023	156100	142600	298700	2023-12-18
1169	2020	509600	146000	655600	2023-02-01
1169	2021	527000	191300	718300	2023-02-01
1169	2022	527000	191300	718300	2023-02-01
1169	2023	527000	191300	718300	2023-12-18
117	2020	388500	0	388500	2023-02-01
117	2021	426300	0	426300	2023-02-01
117	2022	426300	0	426300	2023-02-01
117	2023	435400	0	435400	2023-12-18
1170	2020	274400	143000	417400	2023-02-01
1170	2021	261600	171700	433300	2023-02-01
1170	2022	261600	171800	433400	2023-02-01
1170	2023	267100	171700	438800	2023-12-18
1171	2020	0	1200	1200	2023-02-01
1171	2021	0	1200	1200	2023-02-01
1171	2022	0	1200	1200	2023-02-01
1171	2023	0	1200	1200	2023-12-18
1173	2020	52300	45300	97600	2023-02-01
1173	2021	58600	123700	182300	2023-02-01
1173	2022	58600	123700	182300	2023-02-01
1173	2023	58600	124100	182700	2023-12-18
1177	2020	0	13700	13700	2023-02-01
1177	2021	0	13700	13700	2023-02-01
1177	2022	0	13700	13700	2023-02-01
1177	2023	0	13300	13300	2023-12-18
118	2020	143400	287600	431000	2023-02-01
118	2021	155800	405100	560900	2023-02-01
118	2022	155800	405100	560900	2023-02-01
118	2023	155800	405100	560900	2023-12-18
1186	2020	0	1200	1200	2023-02-01
1186	2021	0	1200	1200	2023-02-01
1186	2022	0	1200	1200	2023-02-01
1186	2023	0	1200	1200	2023-12-18
1187	2020	0	500	500	2023-02-01
1187	2021	0	500	500	2023-02-01
1187	2022	0	500	500	2023-02-01
1187	2023	0	500	500	2023-12-18
1188	2020	464400	130100	594500	2023-02-01
1188	2021	477000	167100	644100	2023-02-01
1188	2022	477000	167100	644100	2023-02-01
1188	2023	500600	167300	667900	2023-12-18
1189	2020	0	6800	6800	2023-02-01
1189	2021	0	6800	6800	2023-02-01
1189	2022	0	6800	6800	2023-02-01
1189	2023	0	6500	6500	2023-12-18
1190	2020	1000	87200	88200	2023-02-01
1190	2021	1200	113100	114300	2023-02-01
1190	2022	1200	113100	114300	2023-02-01
1190	2023	1200	113100	114300	2023-12-18
1191	2020	0	84500	84500	2023-02-01
1191	2021	0	110100	110100	2023-02-01
1191	2022	0	110100	110100	2023-02-01
1191	2023	0	110100	110100	2023-12-18
1192	2020	0	18100	18100	2023-02-01
1192	2021	0	22300	22300	2023-02-01
1192	2022	0	22300	22300	2023-02-01
1192	2023	0	22300	22300	2023-12-18
1193	2020	0	68300	68300	2023-02-01
1193	2021	0	77500	77500	2023-02-01
1193	2022	0	77500	77500	2023-02-01
1193	2023	0	77500	77500	2023-12-18
1195	2020	289100	125600	414700	2023-02-01
1195	2021	314400	160200	474600	2023-02-01
1195	2022	318700	160200	478900	2023-02-01
1195	2023	318700	160200	478900	2023-12-18
1196	2020	347600	106300	453900	2023-02-01
1196	2021	325600	168700	494300	2023-02-01
1196	2022	325600	168700	494300	2023-02-01
1196	2023	328700	168700	497400	2023-12-18
1197	2020	3900	48900	52800	2023-02-01
1197	2021	4300	63600	67900	2023-02-01
1197	2022	4300	63600	67900	2023-02-01
1197	2023	4300	63600	67900	2023-12-18
1198	2020	0	0	0	2023-02-01
1198	2021	0	0	0	2023-02-01
1198	2022	0	0	0	2023-02-01
1198	2023	0	0	0	2023-12-18
1199	2020	106300	100200	206500	2023-02-01
1199	2021	119800	138500	258300	2023-02-01
1199	2022	119800	138500	258300	2023-02-01
1199	2023	119900	138500	258400	2023-12-18
12	2020	260800	171900	432700	2023-02-01
12	2021	261800	225200	487000	2023-02-01
12	2022	261800	225200	487000	2023-02-01
12	2023	261800	225200	487000	2023-12-18
120	2020	461500	277700	739200	2023-02-01
120	2021	462100	360800	822900	2023-02-01
120	2022	462100	360800	822900	2023-02-01
120	2023	462100	360800	822900	2023-12-18
1200	2020	121900	99800	221700	2023-02-01
1200	2021	165800	130700	296500	2023-02-01
1200	2022	165800	130700	296500	2023-02-01
1200	2023	168200	130700	298900	2023-12-18
1201	2020	271600	105500	377100	2023-02-01
1201	2021	284500	138100	422600	2023-02-01
1201	2022	284500	138100	422600	2023-02-01
1201	2023	272000	138100	410100	2023-12-18
1202	2020	308300	105500	413800	2023-02-01
1202	2021	294100	138100	432200	2023-02-01
1202	2022	294100	138100	432200	2023-02-01
1202	2023	296000	138100	434100	2023-12-18
1203	2020	169000	99800	268800	2023-02-01
1203	2021	189100	138100	327200	2023-02-01
1203	2022	189100	138100	327200	2023-02-01
1203	2023	189600	138100	327700	2023-12-18
1204	2020	223100	105500	328600	2023-02-01
1204	2021	187600	145500	333100	2023-02-01
1204	2022	187600	145500	333100	2023-02-01
1204	2023	190600	145500	336100	2023-12-18
1206	2020	0	565200	565200	2023-02-01
1206	2021	0	625400	625400	2023-02-01
1206	2022	0	625400	625400	2023-02-01
1206	2023	0	625400	625400	2023-12-18
1207	2020	0	12600	12600	2023-02-01
1207	2021	0	16100	16100	2023-02-01
1207	2022	0	16100	16100	2023-02-01
1207	2023	0	16100	16100	2023-12-18
1208	2020	288100	141600	429700	2023-02-01
1208	2021	293700	162800	456500	2023-02-01
1208	2022	293700	162800	456500	2023-02-01
1208	2023	299400	162800	462200	2023-12-18
1209	2020	278000	156700	434700	2023-02-01
1209	2021	294100	199500	493600	2023-02-01
1209	2022	294100	199500	493600	2023-02-01
1209	2023	300400	199500	499900	2023-12-18
121	2020	73600	115200	188800	2023-02-01
121	2021	2400	143700	146100	2023-02-01
121	2022	2900	143700	146600	2023-02-01
121	2023	124500	143700	268200	2023-12-18
1211	2020	112900	120000	232900	2023-02-01
1211	2021	116300	167700	284000	2023-02-01
1211	2022	116300	167700	284000	2023-02-01
1211	2023	118500	167700	286200	2023-12-18
1212	2020	369200	160700	529900	2023-02-01
1212	2021	470800	190000	660800	2023-02-01
1212	2022	474700	190000	664700	2023-02-01
1212	2023	474700	190000	664700	2023-12-18
1213	2020	393500	160800	554300	2023-02-01
1213	2021	390400	189300	579700	2023-02-01
1213	2022	390400	189300	579700	2023-02-01
1213	2023	400100	189300	589400	2023-12-18
1214	2020	0	200	200	2023-02-01
1214	2021	0	200	200	2023-02-01
1214	2022	0	200	200	2023-02-01
1214	2023	0	200	200	2023-12-18
1215	2020	0	5000	5000	2023-02-01
1215	2021	0	5000	5000	2023-02-01
1215	2022	0	5000	5000	2023-02-01
1215	2023	0	5000	5000	2023-12-18
122	2020	223700	105800	329500	2023-02-01
122	2021	273000	133300	406300	2023-02-01
122	2022	273000	133300	406300	2023-02-01
122	2023	273000	133300	406300	2023-12-18
1222	2020	316000	155300	471300	2023-02-01
1222	2021	376600	195800	572400	2023-02-01
1222	2022	428200	195800	624000	2023-02-01
1222	2023	479600	195700	675300	2023-12-18
1223	2020	0	7600	7600	2023-02-01
1223	2021	0	7600	7600	2023-02-01
1223	2022	0	7600	7600	2023-02-01
1223	2023	0	7300	7300	2023-12-18
1225	2020	215800	147900	363700	2023-02-01
1225	2021	222900	171500	394400	2023-02-01
1225	2022	222900	171500	394400	2023-02-01
1225	2023	224600	171400	396000	2023-12-18
1226	2020	828300	475500	1303800	2023-02-01
1226	2021	831300	458200	1289500	2023-02-01
1226	2022	831300	458400	1289700	2023-02-01
1226	2023	857800	458500	1316300	2023-12-18
1227	2020	404100	146300	550400	2023-02-01
1227	2021	425300	149000	574300	2023-02-01
1227	2022	425300	149000	574300	2023-02-01
1227	2023	425300	148800	574100	2023-12-18
1228	2020	139600	144500	284100	2023-02-01
1228	2021	162200	168600	330800	2023-02-01
1228	2022	162200	168600	330800	2023-02-01
1228	2023	161900	168600	330500	2023-12-18
1229	2020	38700	29100	67800	2023-02-01
1229	2021	34700	33200	67900	2023-02-01
1229	2022	34700	33200	67900	2023-02-01
1229	2023	34700	33200	67900	2023-12-18
123	2020	120600	105500	226100	2023-02-01
123	2021	151900	132200	284100	2023-02-01
123	2022	151900	132200	284100	2023-02-01
123	2023	151900	132200	284100	2023-12-18
1230	2020	302600	103300	405900	2023-02-01
1230	2021	358200	135100	493300	2023-02-01
1230	2022	358200	135200	493400	2023-02-01
1230	2023	358300	135100	493400	2023-12-18
1232	2020	157000	113400	270400	2023-02-01
1232	2021	156500	147100	303600	2023-02-01
1232	2022	156500	147100	303600	2023-02-01
1232	2023	155200	147100	302300	2023-12-18
1233	2020	277100	166400	443500	2023-02-01
1233	2021	304300	176600	480900	2023-02-01
1233	2022	304300	176600	480900	2023-02-01
1233	2023	304300	176600	480900	2023-12-18
1234	2020	100400	93900	194300	2023-02-01
1234	2021	129400	136700	266100	2023-02-01
1234	2022	129400	136700	266100	2023-02-01
1234	2023	132600	136700	269300	2023-12-18
1235	2020	71100	91700	162800	2023-02-01
1235	2021	114800	120800	235600	2023-02-01
1235	2022	114800	120800	235600	2023-02-01
1235	2023	114400	120800	235200	2023-12-18
1236	2020	51800	106900	158700	2023-02-01
1236	2021	66500	143200	209700	2023-02-01
1236	2022	66500	143200	209700	2023-02-01
1236	2023	65700	143200	208900	2023-12-18
124	2020	326200	140700	466900	2023-02-01
124	2021	354900	223000	577900	2023-02-01
124	2022	354900	223000	577900	2023-02-01
124	2023	354900	223000	577900	2023-12-18
1243	2020	0	3400	3400	2023-02-01
1243	2021	0	3400	3400	2023-02-01
1243	2022	0	3400	3400	2023-02-01
1243	2023	0	3300	3300	2023-12-18
1247	2020	426000	236900	662900	2023-02-01
1247	2021	510900	281800	792700	2023-02-01
1247	2022	510900	281800	792700	2023-02-01
1247	2023	520900	281700	802600	2023-12-18
1248	2020	431100	217500	648600	2023-02-01
1248	2021	455900	235400	691300	2023-02-01
1248	2022	455900	235400	691300	2023-02-01
1248	2023	521400	235400	756800	2023-12-18
1249	2020	161600	375100	536700	2023-02-01
1249	2021	176600	414100	590700	2023-02-01
1249	2022	176600	414100	590700	2023-02-01
1249	2023	176800	414100	590900	2023-12-18
125	2020	227400	119300	346700	2023-02-01
125	2021	272000	155700	427700	2023-02-01
125	2022	272000	155700	427700	2023-02-01
125	2023	272000	155700	427700	2023-12-18
1250	2020	275100	134800	409900	2023-02-01
1250	2021	278300	168700	447000	2023-02-01
1250	2022	278300	168700	447000	2023-02-01
1250	2023	281200	168700	449900	2023-12-18
1251	2020	382500	100300	482800	2023-02-01
1251	2021	457500	129900	587400	2023-02-01
1251	2022	457500	129900	587400	2023-02-01
1251	2023	457700	129900	587600	2023-12-18
1255	2020	284600	125300	409900	2023-02-01
1255	2021	363500	157800	521300	2023-02-01
1255	2022	363500	157800	521300	2023-02-01
1255	2023	368200	157800	526000	2023-12-18
1256	2020	244700	109400	354100	2023-02-01
1256	2021	238500	140300	378800	2023-02-01
1256	2022	238500	140300	378800	2023-02-01
1256	2023	240200	140300	380500	2023-12-18
1257	2020	130800	90300	221100	2023-02-01
1257	2021	149000	130700	279700	2023-02-01
1257	2022	149000	130700	279700	2023-02-01
1257	2023	149800	130700	280500	2023-12-18
1263	2020	156600	129000	285600	2023-02-01
1263	2021	156000	170500	326500	2023-02-01
1263	2022	156000	170500	326500	2023-02-01
1263	2023	156000	170300	326300	2023-12-18
1265	2020	249900	118100	368000	2023-02-01
1265	2021	255500	146600	402100	2023-02-01
1265	2022	255500	146600	402100	2023-02-01
1265	2023	256800	146600	403400	2023-12-18
1266	2020	302300	140100	442400	2023-02-01
1266	2021	324100	173300	497400	2023-02-01
1266	2022	324100	173300	497400	2023-02-01
1266	2023	338200	173300	511500	2023-12-18
1267	2020	209900	103700	313600	2023-02-01
1267	2021	278100	149300	427400	2023-02-01
1267	2022	278100	149300	427400	2023-02-01
1267	2023	278700	149300	428000	2023-12-18
1268	2020	13000	91900	104900	2023-02-01
1268	2021	28300	126800	155100	2023-02-01
1268	2022	21400	118300	139700	2023-02-01
1268	2023	21400	118300	139700	2023-12-18
1269	2020	190400	100000	290400	2023-02-01
1269	2021	184700	136800	321500	2023-02-01
1269	2022	184700	136800	321500	2023-02-01
1269	2023	184700	136800	321500	2023-12-18
127	2020	263100	114100	377200	2023-02-01
127	2021	240200	153300	393500	2023-02-01
127	2022	240200	153300	393500	2023-02-01
127	2023	240200	153300	393500	2023-12-18
1270	2020	0	4500	4500	2023-02-01
1270	2021	0	5200	5200	2023-02-01
1270	2022	0	5200	5200	2023-02-01
1270	2023	0	5200	5200	2023-12-18
1271	2020	321200	111500	432700	2023-02-01
1271	2021	312500	150800	463300	2023-02-01
1271	2022	312500	150800	463300	2023-02-01
1271	2023	312500	150800	463300	2023-12-18
1272	2020	367100	120100	487200	2023-02-01
1272	2021	369200	151700	520900	2023-02-01
1272	2022	389400	151700	541100	2023-02-01
1272	2023	389400	151500	540900	2023-12-18
1274	2020	306100	128300	434400	2023-02-01
1274	2021	312200	168100	480300	2023-02-01
1274	2022	312200	168100	480300	2023-02-01
1274	2023	305400	168100	473500	2023-12-18
1277	2020	0	13900	13900	2023-02-01
1277	2021	0	13900	13900	2023-02-01
1277	2022	0	13900	13900	2023-02-01
1277	2023	0	13700	13700	2023-12-18
128	2020	416100	111500	527600	2023-02-01
128	2021	395000	188500	583500	2023-02-01
128	2022	395000	188500	583500	2023-02-01
128	2023	395000	188500	583500	2023-12-18
1282	2020	0	261200	261200	2023-02-01
1282	2021	0	304600	304600	2023-02-01
1282	2022	0	304600	304600	2023-02-01
