1	TRAN	TRANSCANADA	 	 	1.00	UNITS	0	1	2024-10-27
1054	GRN1	GREEN HOUSE-RS	 	 	180.00	S.F.	3500	1	2024-10-27
1054	SHD1	SHED AVERAGE	 	 	77.00	S.F.	1200	1	2024-10-27
1054	SHD2	SHED GOOD	 	 	180.00	S.F.	2400	1	2024-10-27
1054	TEN	TENNIS COURT	 	 	7102.00	S.F.	17000	1	2024-10-27
1058	BRN3	1 STORY W/LOFT	 	 	684.00	S.F.	6900	1	2024-10-27
1058	IMP	IMPLEMENT SHED	 	 	576.00	S.F.	1900	1	2024-10-27
1058	LNT	LEAN-TO	 	 	540.00	S.F.	600	1	2024-10-27
106	GRN3	COMM PLASTIC	 	 	576.00	S.F.	300	1	2024-10-27
106	PAT1	PATIO-AVG	 	 	1560.00	S.F.	9400	1	2024-10-27
106	PATJ	SV PATIO	 	 	1.00	UNITS	5000	1	2024-10-27
106	PAVD	SV PAVING XL	 	 	1.00	UNITS	10000	1	2024-10-27
106	SHD1	SHED AVERAGE	 	 	48.00	S.F.	700	1	2024-10-27
106	SHD2	SHED GOOD	 	 	192.00	S.F.	2500	1	2024-10-27
1060	BN11	P&BBRN/SHP2S-L	 	 	1200.00	SF	47500	1	2024-10-27
1060	BRN8	POLE BRN/RUN N	 	 	448.00	S.F.	7200	1	2024-10-27
1060	FGR7	W/LOFT EXCELL	 	 	1248.00	S.F.	69600	1	2024-10-27
1060	IMP	IMPLEMENT SHED	 	 	416.00	S.F.	4100	1	2024-10-27
1060	SHD1	SHED AVERAGE	 	 	48.00	S.F.	700	1	2024-10-27
1060	STB6	CSTM STABLE	 	 	2816.00	S.F.	210600	1	2024-10-27
1061	BRN8	POLE BRN/RUN N	 	 	480.00	S.F.	5800	1	2024-10-27
1061	SHD2	SHED GOOD	 	 	208.00	S.F.	3400	1	2024-10-27
1061	STB5	W/LOFT+IMP+	 	 	720.00	S.F.	35600	1	2024-10-27
1064	BRN1	BARN - 1 STORY	 	 	1200.00	S.F.	13800	1	2024-10-27
1064	IMP	IMPLEMENT SHED	 	 	180.00	S.F.	2000	3	2024-10-27
1064	SHD2	SHED GOOD	 	 	256.00	S.F.	3400	1	2024-10-27
1064	STB4	W/LOFT+ IMPR	 	 	1500.00	S.F.	33000	3	2024-10-27
1068	APT1	APT DET	 	 	611.00	UNITS	26900	1	2024-10-27
1068	BRN4	1 STY LFT&BSMT	 	 	2218.00	S.F.	77600	1	2024-10-27
1068	GAZC	GAZEBO FP	 	 	1.00	UNITS	1900	1	2024-10-27
1068	LNTA	LEAN-TO  FP	 	 	1.00	UNITS	100	1	2024-10-27
1068	SHD1	SHED AVERAGE	 	 	224.00	S.F.	800	1	2024-10-27
1068	SHP2	WORK SHOP GOOD	 	 	545.00	S.F	10900	1	2024-10-27
1068	UBM1	UNFINISHD BSMT	 	 	140.00	UNITS	800	1	2024-10-27
107	LNT	LEAN-TO	 	 	80.00	S.F.	200	2	2024-10-27
107	LT10	W/DOUBLE LIGHT	 	 	1.00	UNITS	2000	1	2024-10-27
107	PAVC	SV PAVING LG	 	 	1.00	UNITS	7500	1	2024-10-27
1070	SHD1	SHED AVERAGE	 	 	128.00	S.F.	800	1	2024-10-27
1071	PAT1	PATIO-AVG	 	 	200.00	S.F.	1200	1	2024-10-27
1071	PAVB	SV PAVING SML	 	 	1.00	UNITS	1500	1	2024-10-27
1071	SHD1	SHED AVERAGE	 	 	96.00	S.F.	1300	1	2024-10-27
1078	DECK	DECK	 	 	42.00	S.F.	500	1	2024-10-27
1078	LNT	LEAN-TO	 	 	340.00	S.F.	500	1	2024-10-27
1078	PLT	POULTRYHS FP	 	 	1.00	UNITS	200	1	2024-10-27
1078	SHDB	SHED FLDPR	 	 	1.00	UNITS	200	1	2024-10-27
1078	SLR1	SOLAR PV <5 KW	 	 	1.00	UNITS	10000	1	2024-10-27
1091	FCP	CARPORT	 	 	240.00	S.F.	2000	1	2024-10-27
1092	FGR1	GARAGE-AVE	 	 	480.00	S.F.	11500	1	2024-10-27
1092	LNT	LEAN-TO	 	 	60.00	S.F.	300	1	2024-10-27
1092	SHD2	SHED GOOD	 	 	240.00	S.F.	3700	1	2024-10-27
1092	SHDE	SHED FLDPR	 	 	1.00	UNITS	500	1	2024-10-27
1096	BRN2	1 STORY W/BSMT	 	 	1536.00	S.F.	44500	1	2024-10-27
1096	PAT1	PATIO-AVG	 	 	207.00	S.F.	1200	1	2024-10-27
1099	FGR5	W/LOFT GOOD	 	 	576.00	S.F.	22500	1	2024-10-27
1099	GEN2	BACK UP POWER <20 KW	 	 	1.00	UNITS	5500	1	2024-10-27
1099	LNT	LEAN-TO	 	 	72.00	S.F.	200	1	2024-10-27
1099	PAT1	PATIO-AVG	 	 	204.00	S.F.	1200	1	2024-10-27
1099	SLR3	SOLAR PV 7-10KW	 	 	1.00	UNITS	20000	1	2024-10-27
1101	SHD1	SHED AVERAGE	 	 	80.00	S.F.	1100	1	2024-10-27
1102	PAT1	PATIO-AVG	 	 	72.00	S.F.	300	1	2024-10-27
1102	SHD2	SHED GOOD	 	 	384.00	S.F.	5100	1	2024-10-27
1104	BRN4	1 STY LFT&BSMT	 	 	2201.00	S.F.	46200	1	2024-10-27
1105	BRN3	1 STORY W/LOFT	 	 	900.00	S.F.	15700	1	2024-10-27
1105	FGR3	GARAGE-LOWCOST	 	 	286.00	S.F.	5900	1	2024-10-27
1105	IMP	IMPLEMENT SHED	 	 	322.00	S.F.	3600	3	2024-10-27
1105	LNT	LEAN-TO	 	 	176.00	S.F.	800	3	2024-10-27
1105	PAD	CONC PAD	 	 	1512.00	S.F.	8200	3	2024-10-27
1105	SHD1	SHED AVERAGE	 	 	110.00	S.F.	1500	1	2024-10-27
1105	SHED	SHED FLDPR	 	 	1.00	UNITS	200	1	2024-10-27
1105	SLO2	PROCELAN	 	 	133.00	DIAxHT	5000	1	2024-10-27
1105	SLO3	CONCRETE TRNCH	 	 	442.00	SF	2800	3	2024-10-27
1109	FGRA	2S GARAGE/EXC	 	 	1920.00	S.F.	135200	1	2024-10-27
1109	SHD1	SHED AVERAGE	 	 	80.00	S.F.	1100	1	2024-10-27
111	SHP1	WORK SHOP AVE	 	 	300.00	S.F.	4400	1	2024-10-27
1112	BRN8	POLE BRN/RUN N	 	 	192.00	S.F.	1500	1	2024-10-27
1112	FGR3	GARAGE-LOWCOST	 	 	896.00	S.F.	16500	1	2024-10-27
1112	SHD1	SHED AVERAGE	 	 	128.00	S.F.	1000	1	2024-10-27
1113	BRN5	2 STORY	 	 	1368.00	S.F.	28000	1	2024-10-27
1113	BRN8	POLE BRN/RUN N	 	 	1656.00	S.F.	10600	1	2024-10-27
1113	FGR3	GARAGE-LOWCOST	 	 	432.00	S.F.	6000	1	2024-10-27
1118	DECK	DECK	 	 	120.00	S.F.	900	1	2024-10-27
1118	FGR6	W/LOFT-POOR	 	 	576.00	S.F.	10000	1	2024-10-27
1118	SHD2	SHED GOOD	 	 	80.00	S.F.	1100	1	2024-10-27
1120	SHDA	SHED FLDPR	 	 	1.00	UNITS	100	1	2024-10-27
1120	SHDB	SHED FLDPR	 	 	1.00	UNITS	200	1	2024-10-27
1121	SHDD	SHED FLDPR	 	 	1.00	UNITS	400	1	2024-10-27
1121	SLR3	SOLAR PV 7-10KW	 	 	1.00	UNITS	20000	1	2024-10-27
1122	FCP	CARPORT	 	 	252.00	S.F.	3500	1	2024-10-27
1122	SHDA	SHED FLDPR	 	 	1.00	UNITS	100	1	2024-10-27
1123	BRN3	1 STORY W/LOFT	 	 	352.00	S.F.	2600	1	2024-10-27
1123	BRN8	POLE BRN/RUN N	 	 	196.00	S.F.	800	1	2024-10-27
1123	FGR1	GARAGE-AVE	 	 	400.00	S.F.	5100	1	2024-10-27
1123	FGR3	GARAGE-LOWCOST	 	 	384.00	S.F.	3500	1	2024-10-27
1123	SHD3	LOW COST	 	 	144.00	S.F.	300	1	2024-10-27
1124	SHD1	SHED AVERAGE	 	 	200.00	S.F.	3000	1	2024-10-27
1124	SHDD	SHED FLDPR	 	 	1.00	UNITS	400	1	2024-10-27
1124	SPL6	AG POOL ROUND	 	 	16.00	DIAM	1400	1	2024-10-27
1125	FGR3	GARAGE-LOWCOST	 	 	512.00	S.F.	3500	1	2024-10-27
1126	SHD1	SHED AVERAGE	 	 	160.00	S.F.	1900	1	2024-10-27
1126	SHDA	SHED FLDPR	 	 	1.00	UNITS	100	1	2024-10-27
1127	BRN1	BARN - 1 STORY	 	 	144.00	S.F.	1700	1	2024-10-27
1127	BRN2	1 STORY W/BSMT	 	 	1827.00	S.F.	39700	1	2024-10-27
1127	IMP	IMPLEMENT SHED	 	 	640.00	S.F.	4200	1	2024-10-27
1131	FCP	CARPORT	 	 	378.00	S.F.	5300	1	2024-10-27
1132	BRN8	POLE BRN/RUN N	 	 	240.00	S.F.	1500	1	2024-10-27
1132	LNTG	SV LEAN-TO	 	 	1.00	UNITS	1000	1	2024-10-27
1132	SHD1	SHED AVERAGE	 	 	80.00	S.F.	700	1	2024-10-27
1133	LNT	LEAN-TO	 	 	96.00	S.F.	400	1	2024-10-27
1133	SHD1	SHED AVERAGE	 	 	192.00	S.F.	2900	1	2024-10-27
1133	SHDA	SHED FLDPR	 	 	1.00	UNITS	100	1	2024-10-27
1136	FGR3	GARAGE-LOWCOST	 	 	672.00	S.F.	7700	1	2024-10-27
1137	FGR1	GARAGE-AVE	 	 	352.00	S.F.	6800	1	2024-10-27
1138	PATF	PATIO -FIELDPR	 	 	1.00	UNITS	1000	1	2024-10-27
1138	SHDD	SHED FLDPR	 	 	1.00	UNITS	400	1	2024-10-27
1140	LNT	LEAN-TO	 	 	120.00	S.F.	300	1	2024-10-27
1142	PATB	PATIO -FIELDPR	 	 	1.00	UNITS	200	1	2024-10-27
1142	SHD3	LOW COST	 	 	144.00	S.F.	500	1	2024-10-27
1142	SHDC	SHED FLDPR	 	 	1.00	UNITS	300	1	2024-10-27
1144	BRN3	1 STORY W/LOFT	 	 	1540.00	S.F.	17900	1	2024-10-27
1144	IMP	IMPLEMENT SHED	 	 	340.00	S.F.	1800	1	2024-10-27
1149	BRN3	1 STORY W/LOFT	 	 	864.00	S.F.	15000	1	2024-10-27
1149	LNT	LEAN-TO	 	 	100.00	S.F.	500	1	2024-10-27
1150	LNTB	LEAN-TO  FP	 	 	1.00	UNITS	200	1	2024-10-27
1150	PRGB	SV PERGOLA	 	 	1.00	UNITS	2100	1	2024-10-27
1150	SHD2	SHED GOOD	 	 	192.00	S.F.	3600	1	2024-10-27
1150	SHP1	WORK SHOP AVE	 	 	320.00	S.F.	6700	1	2024-10-27
1156	BN12	BN 11 W/FINISH	 	 	780.00	S.F.	31200	1	2024-10-27
1156	SHD2	SHED GOOD	 	 	192.00	S.F.	3400	1	2024-10-27
1157	BN14	BARN/STORAGE	 	 	1250.00	S.F.	9000	1	2024-10-27
1157	BRN3	1 STORY W/LOFT	 	 	1496.00	S.F.	8700	1	2024-10-27
1157	BRN8	POLE BRN/RUN N	 	 	720.00	S.F.	2300	1	2024-10-27
1157	PLT	POULTRYHS FP	 	 	1.00	UNITS	100	1	2024-10-27
1157	SHD2	SHED GOOD	 	 	96.00	S.F.	1600	1	2024-10-27
116	BRN1	BARN - 1 STORY	 	 	4140.00	S.F.	23800	1	2024-10-27
116	FGR1	GARAGE-AVE	 	 	576.00	S.F.	15700	1	2024-10-27
116	MLK	MILK HOUSE	 	 	100.00	S.F.	600	1	2024-10-27
116	PLT1	PLTRY HSE 1 ST	 	 	576.00	S.F.	1000	1	2024-10-27
116	SPL5	AG POOL RECTANGLE	 	 	384.00	S.F.	6700	1	2024-10-27
1166	FCP	CARPORT	 	 	252.00	S.F.	2600	1	2024-10-27
1166	FGR1	GARAGE-AVE	 	 	576.00	S.F.	11100	1	2024-10-27
1166	LNTA	LEAN-TO  FP	 	 	1.00	UNITS	100	1	2024-10-27
1166	SHD1	SHED AVERAGE	 	 	384.00	S.F.	2300	1	2024-10-27
1167	LNT	LEAN-TO	 	 	108.00	S.F.	100	1	2024-10-27
1167	PAVB	SV PAVING SML	 	 	1.00	UNITS	400	1	2024-10-27
1169	GAZE	GAZEBO FP	 	 	1.00	UNITS	2600	1	2024-10-27
1169	LNT	LEAN-TO	 	 	180.00	S.F.	700	1	2024-10-27
117	AMNA	AMENITY VAL	 	 	1.00	UNITS	115000	1	2024-10-27
117	PATH	PATIO -FIELDPR	 	 	1.00	UNITS	2000	1	2024-10-27
117	SLR2	SOLAR PV 5-7KW	 	 	1.00	UNITS	15000	1	2024-10-27
1170	GEN2	BACK UP POWER <20 KW	 	 	1.00	UNITS	5500	1	2024-10-27
1173	SHDE	SHED FLDPR	 	 	1.00	UNITS	500	1	2024-10-27
1173	SHED	SHED FLDPR	 	 	1.00	UNITS	200	1	2024-10-27
1188	BN11	P&BBRN/SHP2S-L	 	 	840.00	SF	29600	1	2024-10-27
1188	BRN1	BARN - 1 STORY	 	 	320.00	S.F.	5500	1	2024-10-27
1188	IMP	IMPLEMENT SHED	 	 	1224.00	S.F.	15900	1	2024-10-27
1188	SHD1	SHED AVERAGE	 	 	80.00	S.F.	1200	1	2024-10-27
1188	SHP2	WORK SHOP GOOD	 	 	840.00	S.F	23900	1	2024-10-27
1190	LNTA	LEAN-TO  FP	 	 	1.00	UNITS	100	1	2024-10-27
1190	SHD1	SHED AVERAGE	 	 	240.00	S.F.	1100	1	2024-10-27
1195	FGR1	GARAGE-AVE	 	 	324.00	S.F.	9300	1	2024-10-27
1195	FGR7	W/LOFT EXCELL	 	 	672.00	S.F.	37500	1	2024-10-27
1195	SHD1	SHED AVERAGE	 	 	96.00	S.F.	1400	1	2024-10-27
1195	WDK	WOOD DECK	 	 	32.00	S.F.	400	1	2024-10-27
1197	SHD2	SHED GOOD	 	 	216.00	S.F.	4300	1	2024-10-27
1199	FGR1	GARAGE-AVE	 	 	576.00	S.F.	11100	1	2024-10-27
12	SHD1	SHED AVERAGE	 	 	160.00	S.F.	1400	1	2024-10-27
120	LNTG	SV LEAN-TO	 	 	1.00	UNITS	200	1	2024-10-27
1200	FGR1	GARAGE-AVE	 	 	576.00	S.F.	11100	1	2024-10-27
1200	IMP	IMPLEMENT SHED	 	 	110.00	S.F.	1400	1	2024-10-27
1200	LNT	LEAN-TO	 	 	114.00	S.F.	500	1	2024-10-27
1200	LNTA	LEAN-TO  FP	 	 	1.00	UNITS	100	1	2024-10-27
1200	SHD1	SHED AVERAGE	 	 	96.00	S.F.	900	1	2024-10-27
1201	SHD1	SHED AVERAGE	 	 	80.00	S.F.	1200	1	2024-10-27
1202	BRN8	POLE BRN/RUN N	 	 	100.00	S.F.	1400	1	2024-10-27
1202	CAB1	CABIN-MINIMAL	 	 	88.00	S.F.	2400	1	2024-10-27
1202	SLR1	SOLAR PV <5 KW	 	 	1.00	UNITS	10000	1	2024-10-27
1203	FOP1	OB PORCH	 	 	48.00	S.F.	500	1	2024-10-27
1203	SHD2	SHED GOOD	 	 	96.00	S.F.	1300	1	2024-10-27
1204	LNT	LEAN-TO	 	 	156.00	S.F.	400	1	2024-10-27
1204	PAT1	PATIO-AVG	 	 	224.00	S.F.	900	1	2024-10-27
1204	SHD1	SHED AVERAGE	 	 	144.00	S.F.	1300	1	2024-10-27
1208	FGR4	W/LOFT-AVG	 	 	720.00	S.F	15600	1	2024-10-27
1208	GAZE	GAZEBO FP	 	 	1.00	UNITS	2300	1	2024-10-27
1208	GEN2	BACK UP POWER <20 KW	 	 	1.00	UNITS	5500	1	2024-10-27
1208	SHD1	SHED AVERAGE	 	 	100.00	S.F.	900	1	2024-10-27
1208	SHD2	SHED GOOD	 	 	286.00	S.F.	3100	1	2024-10-27
1209	BRN3	1 STORY W/LOFT	 	 	616.00	S.F.	13400	1	2024-10-27
1209	FGR5	W/LOFT GOOD	 	 	625.00	S.F.	22800	1	2024-10-27
1209	IMP	IMPLEMENT SHED	 	 	286.00	S.F.	1900	1	2024-10-27
1209	SLR1	SOLAR PV <5 KW	 	 	1.00	UNITS	10000	1	2024-10-27
1211	FGR2	GARAGE-GOOD	 	 	768.00	S.F.	30400	1	2024-10-27
1211	LNT	LEAN-TO	 	 	128.00	S.F.	500	1	2024-10-27
1213	BRN7	1ST P&B/GOOD	 	 	720.00	S.F.	19400	1	2024-10-27
1213	GEN2	BACK UP POWER <20 KW	 	 	1.00	UNITS	5500	1	2024-10-27
122	FGR3	GARAGE-LOWCOST	 	 	660.00	S.F.	7600	1	2024-10-27
122	LNT	LEAN-TO	 	 	70.00	S.F.	100	1	2024-10-27
1222	BN15	P&B 1SW/L	 	 	512.00	S.F.	17500	1	2024-10-27
1222	IMP	IMPLEMENT SHED	 	 	320.00	S.F.	3700	1	2024-10-27
1222	LNT	LEAN-TO	 	 	72.00	S.F.	300	3	2024-10-27
1222	SHD2	SHED GOOD	 	 	182.00	S.F.	3200	1	2024-10-27
1222	SLR1	SOLAR PV <5 KW	 	 	1.00	UNITS	10000	1	2024-10-27
1222	SLR2	SOLAR PV 5-7KW	 	 	1.00	UNITS	15000	3	2024-10-27
1225	DECK	DECK	 	 	144.00	S.F.	900	1	2024-10-27
1225	GEN2	BACK UP POWER <20 KW	 	 	1.00	UNITS	5500	1	2024-10-27
1225	SLR3	SOLAR PV 7-10KW	 	 	1.00	UNITS	20000	1	2024-10-27
1226	 	 	 	 	0.00		 	1	2024-10-27
1226	FGR5	W/LOFT GOOD	 	 	768.00	S.F.	35900	1	2024-10-27
1226	GAZC	GAZEBO FP	 	 	1.00	UNITS	1900	1	2024-10-27
1226	LNT	LEAN-TO	 	 	90.00	S.F.	400	1	2024-10-27
1226	PAT1	PATIO-AVG	 	 	288.00	S.F.	1700	1	2024-10-27
1226	SHD1	SHED AVERAGE	 	 	253.00	S.F.	3800	1	2024-10-27
1226	SHP8	GD SHOP W/PLMB	 	 	1101.00	S.F.	59500	1	2024-10-27
1226	SLR2	SOLAR PV 5-7KW	 	 	1.00	UNITS	15000	1	2024-10-27
1227	BRN1	BARN - 1 STORY	 	 	384.00	S.F.	4400	1	2024-10-27
1227	CAB1	CABIN-MINIMAL	 	 	190.00	S.F.	3400	1	2024-10-27
1227	IMP	IMPLEMENT SHED	 	 	312.00	S.F.	2400	1	2024-10-27
1227	LNT	LEAN-TO	 	 	32.00	S.F.	100	1	2024-10-27
1227	SHD1	SHED AVERAGE	 	 	96.00	S.F.	1200	1	2024-10-27
1227	WDK	WOOD DECK	 	 	120.00	S.F.	600	1	2024-10-27
1228	LNTA	LEAN-TO  FP	 	 	1.00	UNITS	100	1	2024-10-27
1228	SHDA	SHED FLDPR	 	 	1.00	UNITS	100	1	2024-10-27
1229	GAZF	GAZEBO FP	 	 	1.00	UNITS	3200	1	2024-10-27
1229	SHD1	SHED AVERAGE	 	 	96.00	S.F.	1300	1	2024-10-27
1229	SHED	SHED FLDPR	 	 	2.00	UNITS	200	1	2024-10-27
123	SHD1	SHED AVERAGE	 	 	80.00	S.F.	500	1	2024-10-27
123	SHD2	SHED GOOD	 	 	140.00	S.F.	1800	1	2024-10-27
123	SHDA	SHED FLDPR	 	 	1.00	UNITS	100	1	2024-10-27
1230	BN11	P&BBRN/SHP2S-L	 	 	1120.00	SF	29600	1	2024-10-27
1232	FGR3	GARAGE-LOWCOST	 	 	672.00	S.F.	6200	1	2024-10-27
1232	FGR4	W/LOFT-AVG	 	 	1060.00	S.F	34300	1	2024-10-27
1232	LNT	LEAN-TO	 	 	196.00	S.F.	400	1	2024-10-27
1232	SHDA	SHED FLDPR	 	 	1.00	UNITS	100	1	2024-10-27
1233	SHD1	SHED AVERAGE	 	 	330.00	S.F.	3000	1	2024-10-27
1234	SHD1	SHED AVERAGE	 	 	120.00	S.F.	1800	1	2024-10-27
1235	PAVC	SV PAVING LG	 	 	1.00	UNITS	7500	1	2024-10-27
1235	SHD1	SHED AVERAGE	 	 	80.00	S.F.	600	1	2024-10-27
1235	SHDA	SHED FLDPR	 	 	1.00	UNITS	100	1	2024-10-27
1236	FGR3	GARAGE-LOWCOST	 	 	660.00	S.F.	4600	1	2024-10-27
1236	IMP	IMPLEMENT SHED	 	 	128.00	S.F.	500	1	2024-10-27
1236	SHD1	SHED AVERAGE	 	 	383.00	S.F.	1700	1	2024-10-27
124	FGR3	GARAGE-LOWCOST	 	 	240.00	S.F.	5000	2	2024-10-27
124	SHD1	SHED AVERAGE	 	 	144.00	S.F.	900	2	2024-10-27
1247	LNT	LEAN-TO	 	 	230.00	S.F.	1000	1	2024-10-27
1247	SHD1	SHED AVERAGE	 	 	320.00	S.F.	1400	1	2024-10-27
1247	SHP9	CUSTM W/LOFT	 	 	667.00	S.F.	29400	1	2024-10-27
1247	SLR2	SOLAR PV 5-7KW	 	 	1.00	UNITS	15000	1	2024-10-27
1248	PAT1	PATIO-AVG	 	 	192.00	S.F.	1200	1	2024-10-27
1248	PAVC	SV PAVING LG	 	 	1.00	UNITS	7500	1	2024-10-27
1249	BRN1	BARN - 1 STORY	 	 	1612.00	S.F.	7400	1	2024-10-27
125	BRN4	1 STY LFT&BSMT	 	 	660.00	S.F.	13900	1	2024-10-27
125	FGR2	GARAGE-GOOD	 	 	864.00	S.F.	30400	1	2024-10-27
125	LNT	LEAN-TO	 	 	176.00	S.F.	500	1	2024-10-27
1250	FGR4	W/LOFT-AVG	 	 	768.00	S.F	19400	1	2024-10-27
1250	LNT	LEAN-TO	 	 	108.00	S.F.	300	1	2024-10-27
1250	SHP4	W/IMPROV AGE	 	 	192.00	S.F.	4800	1	2024-10-27
1251	SHD1	SHED AVERAGE	 	 	130.00	S.F.	800	1	2024-10-27
1255	SHD1	SHED AVERAGE	 	 	80.00	S.F.	1200	1	2024-10-27
1256	PLT1	PLTRY HSE 1 ST	 	 	60.00	S.F.	500	1	2024-10-27
1256	SHDC	SHED FLDPR	 	 	1.00	UNITS	300	1	2024-10-27
1257	PAT1	PATIO-AVG	 	 	108.00	S.F.	600	1	2024-10-27
1263	SHD2	SHED GOOD	 	 	252.00	S.F.	4700	1	2024-10-27
1263	SLR1	SOLAR PV <5 KW	 	 	1.00	UNITS	10000	1	2024-10-27
1265	SCRN	SCREEN HOUSE	 	 	56.00	S.F.	600	1	2024-10-27
1266	DECK	DECK	 	 	128.00	S.F.	1700	1	2024-10-27
1266	FGR2	GARAGE-GOOD	 	 	720.00	S.F.	28500	1	2024-10-27
1266	FGR4	W/LOFT-AVG	 	 	960.00	S.F	17300	1	2024-10-27
1266	GEN2	BACK UP POWER <20 KW	 	 	1.00	UNITS	5500	1	2024-10-27
1266	SPL5	AG POOL RECTANGLE	 	 	384.00	S.F.	6700	1	2024-10-27
1267	LNT	LEAN-TO	 	 	60.00	S.F.	200	1	2024-10-27
1267	SHD3	LOW COST	 	 	96.00	S.F.	500	1	2024-10-27
1268	LNT	LEAN-TO	 	 	289.00	S.F.	100	1	2024-10-27
1268	SHED	SHED FLDPR	 	 	1.00	UNITS	200	1	2024-10-27
1269	FGR3	GARAGE-LOWCOST	 	 	280.00	S.F.	3200	1	2024-10-27
1269	SHDA	SHED FLDPR	 	 	1.00	UNITS	100	1	2024-10-27
127	LNT	LEAN-TO	 	 	144.00	S.F.	300	1	2024-10-27
127	SHP2	WORK SHOP GOOD	 	 	240.00	S.F	5100	1	2024-10-27
1271	FGR7	W/LOFT EXCELL	 	 	1400.00	S.F.	86800	1	2024-10-27
1271	IMP	IMPLEMENT SHED	 	 	360.00	S.F.	4200	1	2024-10-27
1271	PRGA	SV PERGOLA	 	 	1.00	UNITS	800	1	2024-10-27
1271	SHD1	SHED AVERAGE	 	 	132.00	S.F.	1200	1	2024-10-27
1272	FCP	CARPORT	 	 	572.00	S.F.	8000	1	2024-10-27
1272	FGR2	GARAGE-GOOD	 	 	3040.00	S.F.	40100	1	2024-10-27
1272	IMP	IMPLEMENT SHED	 	 	414.00	S.F.	2700	1	2024-10-27
1272	SHD1	SHED AVERAGE	 	 	80.00	S.F.	1200	1	2024-10-27
1272	SHD3	LOW COST	 	 	128.00	S.F.	500	1	2024-10-27
1272	SHP1	WORK SHOP AVE	 	 	529.00	S.F.	6500	1	2024-10-27
1274	BRN5	2 STORY	 	 	960.00	S.F.	13800	1	2024-10-27
1274	GRN1	GREEN HOUSE-RS	 	 	80.00	S.F.	1200	1	2024-10-27
1274	SHD2	SHED GOOD	 	 	208.00	S.F.	4100	1	2024-10-27
128	SHP1	WORK SHOP AVE	 	 	336.00	S.F.	7400	1	2024-10-27
129	SLR3	SOLAR PV 7-10KW	 	 	1.00	UNITS	20000	1	2024-10-27
1298	FGR1	GARAGE-AVE	 	 	484.00	S.F.	9300	1	2024-10-27
1298	GEN1	BACK UP POWER >20KW	 	 	1.00	UNITS	8500	1	2024-10-27
1299	GEN2	BACK UP POWER <20 KW	 	 	1.00	UNITS	5500	1	2024-10-27
13	BRN3	1 STORY W/LOFT	 	 	490.00	S.F.	4300	1	2024-10-27
13	IMP	IMPLEMENT SHED	 	 	418.00	S.F.	4900	2	2024-10-27
1304	THLT	HOLT TOWERS	 	 	17.00	UNITS	81600	1	2024-10-27
1304	TJBR	JBAR LIFT TOWR	 	 	1.00	UNITS	3500	1	2024-10-27
1304	TWIN	WINSLOW TOWERS	 	 	15.00	UNITS	72000	1	2024-10-27
1305	CAB1	CABIN-MINIMAL	 	 	140.00	S.F.	3400	2	2024-10-27
1305	FN5	FENCE-10'CHAIN	 	 	680.00	L.F.	4800	2	2024-10-27
1305	JBAR	SKI LIFT	 	 	1.00	UNITS	96000	1	2024-10-27
1305	LT1	LIGHTS-IN W/PL	 	 	1.00	UNITS	500	3	2024-10-27
1305	LT10	W/DOUBLE LIGHT	 	 	3.00	UNITS	4500	3	2024-10-27
1305	POND	SNOW MKING PND	 	 	1.00	UNITS	22000	2	2024-10-27
1305	SHD1	SHED AVERAGE	 	 	48.00	S.F.	300	1	2024-10-27
1305	SNOP	MAKE SNOLINES	 	 	36960.00	UNITS	27700	1	2024-10-27
1305	WINS	SKI LIFT	 	 	1.00	UNITS	580000	1	2024-10-27
1311	CAB1	CABIN-MINIMAL	 	 	140.00	S.F.	2500	1	2024-10-27
1311	DECK	DECK	 	 	28.00	S.F.	400	1	2024-10-27
1311	FGR3	GARAGE-LOWCOST	 	 	1056.00	S.F.	17000	1	2024-10-27
1311	HOLT	SKI LIFT	 	 	1.00	UNITS	330000	1	2024-10-27
1311	SHDA	SHED FLDPR	 	 	1.00	UNITS	100	1	2024-10-27
1313	CAB1	CABIN-MINIMAL	 	 	144.00	S.F.	2600	1	2024-10-27
1313	FGR1	GARAGE-AVE	 	 	640.00	S.F.	16400	1	2024-10-27
1313	FOP	SCREEN HOUSE	 	 	72.00	S.F.	400	1	2024-10-27
1313	SLR2	SOLAR PV 5-7KW	 	 	1.00	UNITS	15000	1	2024-10-27
1319	BRN3	1 STORY W/LOFT	 	 	390.00	S.F.	5700	1	2024-10-27
1325	BN15	P&B 1SW/L	 	 	676.00	S.F.	23100	1	2024-10-27
1325	GEN2	BACK UP POWER <20 KW	 	 	1.00	UNITS	5500	1	2024-10-27
1325	PLTB	FP POULTRY BLDG	 	 	1.00	UNITS	200	1	2024-10-27
1325	SHD1	SHED AVERAGE	 	 	416.00	S.F.	6200	1	2024-10-27
1325	SHDF	SHED - FP	 	 	2.00	UNITS	2000	1	2024-10-27
1325	SLR2	SOLAR PV 5-7KW	 	 	1.00	UNITS	15000	1	2024-10-27
1326	BN11	P&BBRN/SHP2S-L	 	 	858.00	SF	30200	1	2024-10-27
1326	GEN2	BACK UP POWER <20 KW	 	 	1.00	UNITS	5500	1	2024-10-27
133	STB1	STABLE-LC	 	 	3888.00	S.F.	42000	1	2024-10-27
1333	BRN8	POLE BRN/RUN N	 	 	400.00	S.F.	5800	1	2024-10-27
