1033	1	1981	2730	379217	72	273000	Modern/Contemp	Residential	Average +20	1.75	4	2	0	10	01	5684	2730	2023-08-17
1034	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1035	1	1978	1664	244343	61	149000	Modern/Contemp	Residential	Average +10	2	4	2	0	7	01	3304	1664	2023-08-17
1037	1	1976	1120	128986	40	51600	Ranch	Residential	Below Average	1	3	1	0	5	01	2240	1120	2023-08-17
1038	1	1840	1760	151900	72	109400	Conventional	Residential	Average	1.75	4	1	0	8	01	2560	1760	2023-08-17
1039	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
104	1	1973	13115	1367654	72	984700	Stor/Off/Apt	Commercial	Average +10	2.5	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	21260	13115	2023-08-17
1040	1	1840	2580	435402	85	370100	Antique	Residential	Average +20	1.5	3	2	0	7	01	7135	2580	2023-08-17
1041	1	1879	2382	420574	80	336500	Antique	Residential	Good	1.75	3	2	0	8	01	6223	2382	2023-08-17
1042	1	1885	1965	281004	85	238900	Antique	Residential	Average +10	1.5	3	2	0	10	01	4289	1965	2023-08-17
1043	1	2003	1006	141107	89	125600	Cape Cod	Residential	Average +10	1.75	2	1	1	4	01	1797	1006	2023-08-17
1045	1	1900	864	79277	72	57100	Conventional	Residential	Below Average	2	2	1	0	4	01	1326	864	2023-08-17
1046	1	1864	1068	133965	80	107200	Cape Cod	Residential	Below Average	1	2	2	0	6	01	2115	1068	2023-08-17
1048	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1049	1	1805	972	99965	20	20000	Cape Cod	Residential	Minimum	1.5	2	1	0	4	01	2268	972	2023-08-17
1049	2	1972	720	26665	10	2700	Mobile Home	Mobile Home	Minimum	1	3	1	0	5	 	720	720	2023-08-17
105	1	1885	2542	301897	72	217400	Stor/Off/Apt	Commercial	Average +10	1.75	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	9	MISSING-Num Kitchens:	4992	2542	2023-08-17
1051	1	2003	1188	68479	87	59600	Mobile Home	Mobile Home	Average +20	1	3	2	0	5	01	1276	1188	2023-08-17
1051	1	2003	1188	70205	87	61100	Mobile Home	Mobile Home	Average +20	1	3	2	0	5	01	1660	1188	2024-07-15
1052	1	1890	1056	138841	72	100000	Cape Cod	Residential	Below Average	1.5	3	1	0	5	01	2727	1056	2023-08-17
1053	1	1778	4762	867364	85	737300	Antique	Residential	Good +10	1.75	7	5	0	13	01	9002	4762	2023-08-17
1053	2		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1053	3		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1054	1	1820	6243	1738783	88	1530100	Colonial	Residential	Excellent	1.75	6	6	0	18	02	12005	6243	2023-08-17
1054	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1055	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1057	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1058	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1058	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
106	1	1780	14114	1426871	72	1027300	B&B/Inn	Commercial	Average +20	2	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	20278	14114	2023-08-17
106	2	1800	600	66561	80	53200	Cape Cod	Residential	Average	1	1	1	0	3	01	868	600	2023-08-17
106	3	2016	1684	325187	94	305700	Restaurant	Commercial	Average +20	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	1	MISSING-Num Kitchens:	1684	1684	2023-08-17
1060	1	2003	3532	700078	87	609100	Colonial	Residential	Good +20	2.5	2	2	1	8	01	5752	3532	2023-08-17
1060	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1061	1	1998	1008	107954	81	87400	Studio/Garage	Residential	Average +10	1.75	00	0	0	10	01	2688	1008	2023-08-17
1064	1	1803	3396	555402	85	472100	Antique	Residential	Good	2	4	3	0	11	01	6530	3396	2023-08-17
1064	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1064	3		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1068	1	1789	3903	593991	83	493000	Antique	Residential	Good	2	4	3	1	10	01	5751	3903	2023-08-17
1069	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
107	1	1981	4564	451829	70	316300	Stor/Off/Apt	Commercial	Average +10	2	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	8257	4564	2023-08-17
107	2	1981	576	40493	58	23500	Shop	Industrial	Average	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	576	576	2023-08-17
1070	1	1987	1356	77696	75	58300	Mobile Home	Mobile Home	Average +20	1	3	2	0	6	01	1596	1356	2023-08-17
1071	1	2009	3376	525681	93	488900	Modern/Contemp	Residential	Average +20	2	5	4	1	11	01	5480	3376	2023-08-17
1076	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1077	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1078	1	1989	1476	228657	79	180600	Split-Level	Residential	Average	1	3	2	0	7	01	2940	1476	2023-08-17
1079	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1081	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1082	1	1994	1092	48396	66	31900	Camp	Residential	Below Average	1.75	1	0	0	3	01	1580	1092	2023-08-17
1083	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1084	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1085	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1087	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1091	1	1975	960	120257	65	78200	Ranch	Residential	Below Average	1	1	1	1	4	01	2040	960	2023-08-17
1092	1	1978	2502	319772	90	287800	Cape Cod	Residential	Average +20	1.5	3	2	1	8	01	4578	2502	2023-08-17
1093	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1094	1	1974	1756	265000	67	177600	Raised Ranch	Residential	Average +10	1	2	2	1	7	01	3798	1756	2023-08-17
1096	1	2007	3678	1099030	91	1000100	Colonial	Residential	Excellent+10	2	3	3	1	10	01	6940	3678	2023-08-17
1096	2	2015	2310	411084	96	394600	Cape Cod	Residential	Good +20	1.75	3	2	1	7	 	4101	2310	2023-08-17
1096	3	2015	828	137947	97	133800	Studio/Garage	Residential	Good +20	1.75	00	0	0	1	 	1968	828	2023-08-17
1097	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1098	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1099	1	1980	1479	303680	72	218600	Modern/Contemp	Residential	Good	1	3	2	0	6	01	2400	1479	2023-08-17
1100	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1101	1	1984	1638	236855	73	172900	Modern/Contemp	Residential	Average	1.75	2	2	1	5	01	3894	1638	2023-08-17
1102	1	1978	748	132748	66	87600	Ranch	Residential	Below Average	1	1	2	0	5	01	1980	748	2023-08-17
1103	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1104	1	1786	4020	556002	85	472600	Cape Cod	Residential	Good +10	1.5	4	3	0	9	01	7611	4020	2023-08-17
1104	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1105	1	1820	3847	518516	90	466700	Antique	Residential	Average +20	2	3	3	0	8	01	5740	3847	2023-08-17
1105	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1105	3		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1109	1	1790	3270	503363	85	427900	Antique	Residential	Good	1.75	5	3	0	11	01	6388	3270	2023-08-17
1109	2	1998	859	98768	83	82000	Studio/Garage	Residential	Good	1	00	0	1	1	00	1255	859	2023-08-17
111	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1111	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1112	1	1987	2013	234875	75	176200	Cape Cod	Residential	Average +10	1.75	4	2	0	6	01	3346	2013	2023-08-17
1113	1	1967	1040	62366	40	24900	Mobile Home	Mobile Home	Average +10	1	3	1	0	5	01	2328	1040	2023-08-17
1118	1	1977	1576	225171	85	191400	Cape Cod	Residential	Average +10	1.75	3	2	0	9	01	3488	1576	2023-08-17
1119	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1120	1	1966	2976	409553	90	368600	Modern/Contemp	Residential	Average +20	2	3	2	0	8	01	5448	2976	2023-08-17
1120	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1121	1	1969	1651	255587	85	217200	Modern/Contemp	Residential	Average +10	1	2	2	0	8	01	4075	1651	2023-08-17
1121	1	1969	1771	262193	80	209800	Modern/Contemp	Residential	Average +10	1	2	2	0	8	01	4033	1771	2024-07-15
1122	1	1982	840	41037	59	24200	Mobile Home	Mobile Home	Average	1	3	1	1	5	01	855	840	2023-08-17
1123	1	1966	672	38078	65	24800	Mobile Home	Mobile Home	Below Average	1	3	1	0	4	01	1831	672	2023-08-17
1124	1	1991	924	45118	77	34700	Mobile Home	Mobile Home	Average	1	3	2	0	5	01	999	924	2023-08-17
1125	1	1975	732	32586	72	23500	Mobile Home	Mobile Home	Below Average	1	2	1	0	4	01	772	732	2023-08-17
1126	1	1987	1673	254560	75	190900	Family Conver.	Residential	Average	2	3	3	0	7	02	3269	1673	2023-08-17
1127	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1129	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1131	1	1965	926	77423	60	46500	Ranch	Residential	Minimum	1	1	1	0	3	01	1174	926	2023-08-17
1132	1	1790	4203	696970	85	592400	Antique	Residential	Good	1.75	3	3	1	9	01	8801	4203	2023-08-17
1133	1	1965	1170	177258	65	115200	Ranch	Residential	Average	1	3	1	1	5	01	2608	1170	2023-08-17
1136	1	1998	1456	92576	81	75000	Mobile Home	Mobile Home	Average +20	1	3	2	0	5	01	2868	1456	2023-08-17
1137	1	1968	672	31771	62	19700	Mobile Home	Mobile Home	Below Average	1	2	1	0	4	01	858	672	2023-08-17
1138	1	1969	494	45383	85	38600	Ranch	Residential	Minimum	1	1	1	0	3	01	536	494	2023-08-17
1140	1	1990	2768	356119	65	231500	Colonial	Residential	Average	2	3	2	0	8	01	4462	2768	2023-08-17
1141	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1142	1	2021	2646	297528	100	297500	Cape Cod	Residential	Average +10	1	4	3	0	5	01	4608	2646	2023-08-17
1144	1	1990	3271	461709	77	355500	Cape Cod	Residential	Average +20	1.75	4	3	1	11	01	6308	3271	2023-08-17
1149	1	1978	980	199775	72	143800	Modern/Contemp	Residential	Average	2	2	2	0	6	01	2952	980	2023-08-17
115	1	1850	2212	297266	30	89200	Antique	Residential	Average +10	2	4	1	1	8	01	4564	2212	2023-08-17
1150	1	1978	1341	224553	80	179600	Cape Cod	Residential	Average +20	1.5	3	2	0	7	01	2821	1341	2023-08-17
1151	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1152	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1154	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1155	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1156	1	1979	2886	356699	85	303200	Cape Cod	Residential	Average +20	1.75	4	2	2	13	01	5336	2886	2023-08-17
1157	1	1947	1785	133956	40	53600	Conventional	Residential	Below Average	2	3	1	1	6	01	3129	1785	2023-08-17
1158	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
116	1	1780	2233	252163	80	201700	Cape Cod	Residential	Average +10	1.75	4	2	0	8	01	3846	2233	2023-08-17
1163	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1164	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1165	1	1969	472	94033	72	67700	Ranch	Residential	Below Average	1	1	1	0	4	01	1571	472	2023-08-17
1166	1	2003	1576	194099	87	168900	Cape Cod	Residential	Average	1.5	2	2	1	5	01	3474	1576	2023-08-17
1167	1	1989	1725	215242	71	152800	Ranch	Residential	Average	1	2	2	0	6	01	2923	1725	2023-08-17
1169	1	1996	3579	644672	81	522200	Modern/Contemp	Residential	Good +10	1.75	4	3	1	11	01	7546	3579	2023-08-17
117	1	1821	1968	269833	85	229400	Antique	Residential	Average +10	1.75	2	2	0	7	01	3658	1968	2023-08-17
117	2	2004	360	85017	87	74000	Studio/Garage	Residential	Good +20	1.5	 	0	1	1	 	1460	360	2023-08-17
1170	1	1988	2227	346901	75	260200	Cape Cod	Residential	Good	1.75	2	2	1	7	01	4920	2227	2023-08-17
1171	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1173	1	2016	554	69576	82	57100	Ranch	Residential	Average	1	1	0	0	2	01	1360	554	2023-08-17
1177	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
118	1	1996	4032	192165	78	149900	Warehousing	Industrial	Average	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	4032	4032	2023-08-17
1186	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1187	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1188	1	2001	3190	562114	75	421600	Modern/Contemp	Residential	Good	2	3	3	1	9	01	6915	3190	2023-08-17
1189	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1190	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1191	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1192	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1193	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1195	1	1989	2092	355440	73	259500	Modern/Contemp	Residential	Average +20	1.75	3	3	0	9	01	4119	2092	2023-08-17
1196	1	1988	3005	430070	75	322600	Cape Cod	Residential	Good	1.75	4	2	1	10	01	6325	3005	2023-08-17
1197	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1198	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1199	1	1972	1571	189174	57	107800	Modern/Contemp	Residential	Average	1.75	3	2	0	6	01	2561	1571	2023-08-17
12	1	1987	2096	301862	85	256600	Cape Cod	Residential	Average +20	1.5	4	2	0	6	01	4860	2096	2023-08-17
120	1	1987	25944	1074115	43	461900	Warehousing	Industrial	Average	2	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	26290	25944	2023-08-17
1200	1	1972	1571	228341	67	153000	Modern/Contemp	Residential	Average +10	1.75	3	2	0	7	01	3087	1571	2023-08-17
1201	1	2003	2184	309570	87	269300	Cape Cod	Residential	Average +20	1.5	3	2	1	9	00	4604	2184	2023-08-17
1202	1	2001	1972	320719	88	282200	Cape Cod	Residential	Average +20	1.5	3	2	1	9	01	5068	1972	2023-08-17
1203	1	1970	1308	239824	76	182300	Raised Ranch	Residential	Average +20	1	3	2	0	4	01	3022	1308	2023-08-17
1203	1	1970	1308	255340	76	194100	Raised Ranch	Residential	Average +20	1	3	2	0	4	01	3022	1308	2024-07-15
1204	1	1975	1974	219170	85	186300	Conventional	Residential	Average +10	2	3	2	1	6	01	3736	1974	2023-08-17
1206	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1207	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1208	1	1791	2856	354733	75	266000	Antique	Residential	Average +20	1.5	4	2	0	9	01	4088	2856	2023-08-17
1209	1	1985	2422	343777	73	251000	Modern/Contemp	Residential	Average +20	2	4	2	1	8	01	3758	2422	2023-08-17
121	1	2021	1404	191588	65	124500	Ranch	Residential	Average	1	3	2	0	6	01	2808	1404	2023-10-24
1211	1	1970	1008	115307	76	87600	Cape Cod	Residential	Below Average	1.5	1	1	0	4	01	2199	1008	2023-08-17
1212	1	2009	2632	503794	93	468500	Colonial	Residential	Average +20	2	4	3	1	9	 	4435	2632	2023-08-17
1213	1	1989	3455	470398	79	371600	Cape Cod	Residential	Good	1.75	4	3	0	10	01	6366	3455	2023-08-17
1214	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1215	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
122	1	1860	2522	331594	80	265300	Antique	Residential	Average +10	2	5	3	0	10	02	3420	2522	2023-08-17
1222	1	1796	2052	176616	10	17700	Antique	Residential	Minimum	1.5	6	1	0	10	01	4212	2052	2023-08-17
1222	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1222	3	2010	3779	508058	93	472500	Apt/Garage	Residential	Good +10	2	1	1	1	 	 	7544	3779	2024-07-15
1222	3	2010	4017	508058	80	406400	Apt/Garage	Residential	Good +10	2	1	1	1	 	 	7544	4017	2023-08-17
1223	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1225	1	1995	1942	244739	81	198200	Raised Ranch	Residential	Average	1	4	3	0	8	01	4172	1942	2023-08-17
1225	2	2023	1152	172657	70	120900	Apt/Garage	Residential	Average +10	2	1	1	1	 	 	2304	1152	2024-07-15
1226	1	1995	3476	861256	83	714800	Modern/Contemp	Residential	Excellent	2	3	3	1	9	01	7111	3476	2023-08-17
1226	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1227	1	1989	3731	558450	73	407700	Modern/Contemp	Residential	Good	1.75	4	3	0	9	01	7872	3731	2023-08-17
1228	1	1990	1200	205563	75	154200	Cape Cod	Residential	Average +20	1.5	1	1	1	4	01	3452	1200	2023-08-17
1229	1	1940	672	38729	67	25900	Camp	Residential	Average +10	1.75	1	0	1	2	01	908	672	2023-08-17
123	1	1953	1352	196742	76	149500	Ranch	Residential	Average	1	2	2	0	6	01	2606	1352	2023-08-17
1230	1	1994	2544	431777	76	328200	Colonial	Residential	Average +20	2	4	2	1	8	01	4812	2544	2023-08-17
1232	1	1983	1846	165480	69	114200	Cape Cod	Residential	Average	1.75	2	2	0	4	01	3100	1846	2023-08-17
1233	1	1850	1993	366425	80	293100	Antique	Residential	Average +20	1.5	2	4	0	7	01	5048	1993	2023-08-17
1234	1	1983	1392	181689	72	130800	Ranch	Residential	Average	1	3	1	0	6	01	2620	1392	2023-08-17
1235	1	1968	1316	163431	65	106200	Ranch	Residential	Below Average	1	3	1	0	7	01	2804	1316	2023-08-17
1236	1	1800	850	98104	60	58900	Cape Cod	Residential	Minimum	1	2	1	0	4	01	2550	850	2023-08-17
124	1	1819	3199	390191	70	273100	Family Conver.	Residential	Average +10	2	4	3	0	11	03	5172	3199	2023-08-17
124	2	1960	2064	120688	60	72400	Service-Shops	Industrial	Below Average	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	2064	2064	2023-08-17
1243	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1247	1	1984	3211	546864	85	464800	Modern/Contemp	Residential	Good +10	1.75	3	3	1	7	01	5506	3211	2023-08-17
1248	1	1996	3370	628389	81	509000	Modern/Contemp	Residential	Good +10	1.75	4	3	2	7	01	6164	3370	2023-08-17
1249	1	1800	2474	254361	65	165300	Antique	Residential	Below Average	2	5	2	0	10	01	3576	2474	2023-08-17
125	1	1843	2458	297102	76	225800	Antique	Residential	Average +10	2	3	1	1	7	01	3535	2458	2023-08-17
1250	1	1974	2408	300281	85	255200	Cape Cod	Residential	Average +20	1.75	3	2	0	8	01	4786	2408	2023-08-17
1251	1	2002	2640	515156	87	448200	Colonial	Residential	Good +10	2	4	2	1	7	01	3976	2640	2023-08-17
1255	1	1993	2980	464607	79	367000	Modern/Contemp	Residential	Good	1.75	4	2	1	9	01	5346	2980	2023-08-17
1256	1	1993	2583	305080	77	234900	Cape Cod	Residential	Average +20	1.75	3	1	2	9	01	4628	2583	2023-08-17
1257	1	2013	1186	155446	96	149200	Ranch	Residential	Average	1	2	1	0	5	01	1702	1186	2023-08-17
1263	1	1918	1827	194521	71	138100	Cape Cod	Residential	Average	1.75	4	1	1	8	01	3405	1827	2023-08-17
1263	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1265	1	1990	2099	319717	79	252600	Cape Cod	Residential	Good	1.75	3	2	0	8	01	4316	2099	2023-08-17
1266	1	1777	2280	341242	80	273000	Antique	Residential	Average +20	1.5	3	2	0	7	01	4832	2280	2023-08-17
1267	1	1990	2338	356354	78	278000	Colonial	Residential	Average +20	1.75	3	2	0	8	01	2739	2338	2023-08-17
1268	1	1968	864	42180	50	21100	Mobile Home	Mobile Home	Average	1	3	1	0	5	01	864	864	2023-08-17
1269	1	1939	1866	225935	80	180700	Conventional	Residential	Average +10	1.75	3	2	0	8	01	4674	1866	2023-08-17
127	1	1840	2462	267778	85	227600	Conventional	Residential	Average +20	1.75	4	2	1	7	01	4638	2462	2023-08-17
1270	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1271	1	1971	1847	239282	90	215400	Conventional	Residential	Average +20	2	3	2	1	8	01	3286	1847	2023-08-17
1272	1	1985	3076	403369	80	322700	Cape Cod	Residential	Average +20	1.5	2	1	2	9	00	8573	3076	2023-08-17
1274	1	1850	2734	357934	80	286300	Antique	Residential	Average +10	1.75	3	3	0	8	01	4244	2734	2023-08-17
1277	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
128	1	2011	2352	182466	90	164200	Conventional	Residential	Average	2	2	2	0	6	01	2464	2352	2023-08-17
128	2	2011	2352	248178	90	223400	Modern/Contemp	Residential	Average	2	3	2	0	6	01	2464	2352	2023-08-17
1282	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1289	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
129	1	1905	1340	202905	80	162300	Antique	Residential	Average	2	3	1	0	6	01	2554	1340	2023-08-17
1291	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1292	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1298	1	1968	5143	1098896	90	989000	Modern/Contemp	Residential	Excellent+10	2	5	4	0	12	01	7719	5143	2023-08-17
1299	1	2011	2704	346686	95	329400	Cape Cod	Residential	Average +20	1.75	3	2	1	5	01	4488	2704	2023-08-17
13	1	1854	1365	218155	80	174500	Antique	Residential	Average +10	1.75	3	1	1	6	00	2916	1365	2023-08-17
13	2	2007	798	113596	81	92000	Studio/Garage	Residential	Average +10	1.75	00	1	0	1	 	2128	798	2023-08-17
1302	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1304	1	2000	14778	3640628	17	618900	SkiLodge/Com	Commercial	Excellent+10	2	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	23198	14778	2023-08-17
1304	2	1960	1160	45811	72	33000	Camp	Residential	Below Average	1	00	0	0	2	01	1800	1160	2023-08-17
1304	3		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1305	1	2000	14778	3638795	69	2510800	SkiLodge/Com	Commercial	Excellent+10	2	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	23198	14778	2023-08-17
1305	2	1985	3011	215892	66	142500	Service-Shops	Industrial	Average +10	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	3171	3011	2023-08-17
1305	3	1997	5000	258301	78	201500	Service-Shops	Industrial	Below Average	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	5036	5000	2023-08-17
1309	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1311	1	1970	1368	118123	30	35400	Clubs/Lodge/Ha	Commercial	Minimum	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	1368	1368	2023-08-17
1312	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1313	1	1977	1710	272564	84	229000	Modern/Contemp	Residential	Average +10	2	3	2	0	8	01	2951	1710	2023-08-17
1319	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
